Player ID,First Name,Last Name,Position,Cost,Team,Total points,Goals scored,Assists,Clean sheets,Points per game rank,Value form,Value season,ICT Index,Expected goals,Expected assists,Expected goal involvements,Influence rank,Form rank,Player form,In dream team,News,Chance of playing next round,Points per game,ICT Index rank,Expected goals per 90,Expected assists per 90,Strength overall home,Strength overall away,team,team_code,PlayerID,Gameweek 8,Gameweek 9,Gameweek 10,Gameweek 11,Gameweek 12,Gameweek 13,Gameweek 14,Gameweek 15,Gameweek 16,Gameweek 17,Gameweek 18,Gameweek 19,Gameweek 20,Gameweek 21,Gameweek 22,Gameweek 23,Gameweek 24,Gameweek 25,Gameweek 26,Gameweek 27,Gameweek 28,Gameweek 29,Gameweek 30,Gameweek 31,Gameweek 32,Gameweek 33,Gameweek 34,Gameweek 35,Gameweek 36,Gameweek 37,Gameweek 38,Difficulty_score,Fixture Difficulty Index,full_name
325,Caoimhin,Kelleher,GK,44,Liverpool,9,0,0,1,3,0.7,2.0,5.0,0.00,0.00,0.00,234,92,3.0,False,,,9.0,317,0.0,0.0,1350,1365,12,14,325,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.188,Caoimhin Kelleher
326,Ibrahima,Konaté,DEF,52,Liverpool,37,1,1,4,24,1.3,7.1,25.0,0.40,0.09,0.49,34,11,7.0,True,,,5.3,103,0.06,0.01,1350,1365,12,14,326,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.438,Ibrahima Konaté
327,Luis,Díaz,MID,80,Liverpool,54,5,1,5,5,0.8,6.8,59.8,2.82,0.74,3.56,9,20,6.3,True,,,7.7,11,0.57,0.15,1350,1365,12,14,327,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.394,Luis Díaz
328,Mohamed,Salah,MID,126,Liverpool,62,4,4,5,4,0.5,4.9,86.2,3.97,1.40,5.37,5,22,6.3,True,,,8.9,4,0.59,0.21,1350,1365,12,14,328,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.394,Mohamed Salah
329,Alexis,Mac Allister,MID,63,Liverpool,15,0,0,4,201,0.3,2.4,26.3,0.19,1.28,1.47,170,189,1.7,False,,,2.1,96,0.03,0.21,1350,1365,12,14,329,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.106,Alexis Mac Allister
330,James,McConnell,MID,45,Liverpool,0,0,0,0,576,0.0,0.0,0.0,0.00,0.00,0.00,568,537,0.0,False,,100.0,0.0,572,0.0,0.0,1350,1365,12,14,330,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.0,James McConnell
331,Tyler,Morton,MID,44,Liverpool,0,0,0,0,532,0.0,0.0,0.0,0.00,0.00,0.00,524,488,0.0,False,,100.0,0.0,528,0.0,0.0,1350,1365,12,14,331,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.0,Tyler Morton
332,Nathaniel,Phillips,DEF,40,Liverpool,0,0,0,0,452,0.0,0.0,0.0,0.00,0.00,0.00,444,382,0.0,False,Loaned to Derby County,0.0,0.0,448,0.0,0.0,1350,1365,12,14,332,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.0,Nathaniel Phillips
333,Jarell,Quansah,DEF,41,Liverpool,1,0,0,0,325,0.0,0.2,1.6,0.00,0.00,0.00,337,438,0.0,False,,100.0,1.0,388,0.0,0.0,1350,1365,12,14,333,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.0,Jarell Quansah
334,Rhys,Williams,DEF,40,Liverpool,0,0,0,0,457,0.0,0.0,0.0,0.00,0.00,0.00,450,388,0.0,False,Loaned to Morecambe,0.0,0.0,454,0.0,0.0,1350,1365,12,14,334,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.0,Rhys Williams
335,Andrew,Robertson,DEF,60,Liverpool,28,0,0,4,56,0.5,4.7,29.7,0.38,1.06,1.44,190,106,3.0,False,,,4.0,75,0.07,0.19,1350,1365,12,14,335,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.188,Andrew Robertson
336,Dominik,Szoboszlai,MID,65,Liverpool,22,0,2,4,108,0.3,3.4,34.4,1.23,0.97,2.20,188,162,2.0,False,,,3.1,58,0.21,0.16,1350,1365,12,14,336,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.125,Dominik Szoboszlai
337,Konstantinos,Tsimikas,DEF,47,Liverpool,9,0,0,1,186,0.4,1.9,3.2,0.03,0.08,0.11,325,149,2.0,False,,,2.2,345,0.02,0.06,1350,1365,12,14,337,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.125,Konstantinos Tsimikas
339,Virgil,van Dijk,DEF,60,Liverpool,36,0,0,5,28,0.9,6.0,21.4,0.19,0.18,0.37,62,32,5.3,False,,,5.1,140,0.03,0.03,1350,1365,12,14,339,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.331,Virgil van Dijk
636,Federico,Chiesa,MID,69,Liverpool,1,0,0,0,401,0.0,0.1,1.6,0.16,0.08,0.24,421,355,0.3,False,Knock - 50% chance of playing,50.0,1.0,391,0.8,0.4,1350,1365,12,14,636,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.019,Federico Chiesa
660,Vítezslav,Jaros,GK,40,Liverpool,1,0,0,0,322,0.1,0.2,0.9,0.00,0.00,0.00,368,306,0.3,False,,,1.0,403,0.0,0.0,1350,1365,12,14,660,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,16.0,0.019,Vítezslav Jaros
340,Manuel,Akanji,DEF,55,Man City,16,0,0,1,177,0.3,2.9,26.8,0.09,0.72,0.81,98,182,1.7,False,,,2.3,91,0.01,0.11,1355,1370,13,43,340,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.121,Manuel Akanji
341,Nathan,Aké,DEF,53,Man City,1,0,0,0,380,0.0,0.2,0.4,0.00,0.00,0.00,395,640,0.0,False,Muscle injury - 50% chance of playing,50.0,1.0,412,0.0,0.0,1355,1370,13,43,341,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Nathan Aké
342,Bernardo,Veiga de Carvalho e Silva,MID,65,Man City,25,0,3,1,75,0.5,3.8,56.2,0.88,1.48,2.36,107,109,3.0,False,,,3.6,14,0.15,0.24,1355,1370,13,43,342,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.214,Bernardo Veiga de Carvalho e Silva
343,Oscar,Bobb,MID,47,Man City,0,0,0,0,613,0.0,0.0,0.0,0.00,0.00,0.00,606,578,0.0,False,Leg injury - Expected back 14 Dec,0.0,0.0,609,0.0,0.0,1355,1370,13,43,343,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Oscar Bobb
344,Scott,Carson,GK,40,Man City,0,0,0,0,433,0.0,0.0,0.0,0.00,0.00,0.00,425,359,0.0,False,,,0.0,429,0.0,0.0,1355,1370,13,43,344,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Scott Carson
345,Kevin,De Bruyne,MID,94,Man City,18,1,1,1,39,0.0,1.9,42.7,1.21,2.17,3.38,137,666,0.0,False,Groin Injury - 50% chance of playing,50.0,4.5,30,0.31,0.55,1355,1370,13,43,345,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Kevin De Bruyne
346,Jérémy,Doku,MID,63,Man City,16,1,0,1,141,0.5,2.5,26.5,0.29,0.83,1.12,174,108,3.0,False,,,2.7,94,0.08,0.22,1355,1370,13,43,346,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.214,Jérémy Doku
347,Ederson,Santana de Moraes,GK,55,Man City,21,0,1,1,123,0.1,3.8,15.7,0.00,0.01,0.01,60,294,0.7,False,,,3.0,196,0.0,0.0,1355,1370,13,43,347,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.05,Ederson Santana de Moraes
348,Phil,Foden,MID,92,Man City,5,0,0,0,311,0.1,0.5,16.2,0.23,0.81,1.04,298,224,1.3,False,,100.0,1.2,190,0.12,0.44,1355,1370,13,43,348,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.093,Phil Foden
349,Jack,Grealish,MID,64,Man City,14,0,1,0,178,0.5,2.2,32.1,0.50,0.86,1.36,200,89,3.3,False,,100.0,2.3,66,0.14,0.24,1355,1370,13,43,349,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.236,Jack Grealish
350,Joško,Gvardiol,DEF,59,Man City,23,1,0,1,97,0.6,3.9,37.3,0.37,0.85,1.22,41,77,3.7,False,,,3.3,49,0.06,0.13,1355,1370,13,43,350,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.264,Joško Gvardiol
351,Erling,Haaland,FWD,154,Man City,67,10,0,1,2,0.3,4.4,91.8,6.39,0.37,6.76,1,56,4.3,True,,100.0,9.6,2,0.91,0.05,1355,1370,13,43,351,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.307,Erling Haaland
352,Julián,Álvarez,FWD,70,Man City,0,0,0,0,665,0.0,0.0,0.0,0.00,0.00,0.00,665,663,0.0,False,Transferred to Atletico Madrid,0.0,0.0,665,0.0,0.0,1355,1370,13,43,352,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Julián Álvarez
353,João,Cavaco Cancelo,DEF,53,Man City,0,0,0,0,650,0.0,0.0,0.0,0.00,0.00,0.00,648,639,0.0,False,Permanent transfer to Saudi club Al-Hilal,0.0,0.0,650,0.0,0.0,1355,1370,13,43,353,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,João Cavaco Cancelo
354,Mateo,Kovačić,MID,56,Man City,36,3,1,1,26,1.3,6.4,38.4,0.68,0.68,1.35,27,10,7.3,False,,100.0,5.1,45,0.12,0.12,1355,1370,13,43,354,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.521,Mateo Kovačić
355,Rico,Lewis,DEF,47,Man City,21,0,2,1,79,0.4,4.5,22.5,0.72,0.24,0.96,130,150,2.0,False,,,3.5,127,0.13,0.04,1355,1370,13,43,355,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.143,Rico Lewis
356,Matheus Luiz,Nunes,MID,49,Man City,7,0,1,0,226,0.1,1.4,4.7,0.00,0.17,0.17,300,336,0.3,False,,,1.8,323,0.0,0.73,1355,1370,13,43,356,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.021,Matheus Luiz Nunes
357,James,McAtee,MID,48,Man City,1,0,0,0,356,0.0,0.2,0.3,0.00,0.02,0.02,417,586,0.0,False,,,1.0,418,0.0,1.8,1355,1370,13,43,357,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,James McAtee
358,Stefan,Ortega Moreno,GK,53,Man City,0,0,0,0,649,0.0,0.0,0.0,0.00,0.00,0.00,647,638,0.0,False,,,0.0,649,0.0,0.0,1355,1370,13,43,358,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Stefan Ortega Moreno
360,Rodrigo 'Rodri',Hernandez,MID,63,Man City,2,0,0,0,397,0.0,0.3,2.8,0.00,0.09,0.09,356,353,0.3,False,Knee injury - Expected back 01 Jun,0.0,1.0,358,0.0,0.12,1355,1370,13,43,360,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.021,Rodrigo 'Rodri' Hernandez
361,Rúben,Gato Alves Dias,DEF,55,Man City,10,0,0,1,282,0.1,1.8,21.4,0.54,0.49,1.03,123,295,0.7,False,,,1.4,139,0.09,0.08,1355,1370,13,43,361,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.05,Rúben Gato Alves Dias
362,John,Stones,DEF,53,Man City,10,1,0,0,162,0.5,1.9,8.7,0.34,0.05,0.39,250,122,2.7,False,,,2.5,270,0.21,0.03,1355,1370,13,43,362,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.193,John Stones
363,Kyle,Walker,DEF,53,Man City,7,0,0,0,280,0.2,1.3,15.7,0.12,0.85,0.97,215,215,1.3,False,,,1.4,195,0.04,0.27,1355,1370,13,43,363,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.093,Kyle Walker
571,Sávio 'Savinho',Moreira de Oliveira,MID,65,Man City,19,0,3,0,62,0.4,2.9,30.3,0.78,0.94,1.72,186,127,2.7,False,,100.0,3.8,72,0.24,0.29,1355,1370,13,43,571,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.193,Sávio 'Savinho' Moreira de Oliveira
607,Nico,O'Reilly,MID,50,Man City,0,0,0,0,640,0.0,0.0,0.0,0.00,0.00,0.00,636,625,0.0,False,Knock - 75% chance of playing,75.0,0.0,639,0.0,0.0,1355,1370,13,43,607,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Nico O'Reilly
625,Ilkay,Gündogan,MID,65,Man City,10,0,0,0,246,0.3,1.5,25.4,0.84,0.83,1.67,267,161,2.0,False,,,1.7,102,0.2,0.2,1355,1370,13,43,625,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.143,Ilkay Gündogan
626,Issa,Kaboré,DEF,45,Man City,0,0,0,0,570,0.0,0.0,0.0,0.00,0.00,0.00,562,530,0.0,False,Loaned to Benfica,0.0,0.0,566,0.0,0.0,1355,1370,13,43,626,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,14.0,0.0,Issa Kaboré
364,Amad,Diallo,MID,50,Man Utd,20,1,1,3,94,0.3,4.0,36.5,0.43,0.86,1.29,135,211,1.3,False,,,3.3,53,0.11,0.23,1125,1155,14,1,364,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.108,Amad Diallo
365,Antony Matheus,dos Santos,MID,58,Man Utd,2,0,0,0,393,0.1,0.3,2.8,0.15,0.05,0.20,382,350,0.3,False,,,1.0,357,0.5,0.17,1125,1155,14,1,365,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.025,Antony Matheus dos Santos
366,Bruno,Borges Fernandes,MID,82,Man Utd,16,0,1,4,180,0.2,2.0,31.3,1.90,1.36,3.26,146,223,1.3,False,,100.0,2.3,70,0.3,0.22,1125,1155,14,1,366,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.108,Bruno Borges Fernandes
367,Altay,Bayindir,GK,44,Man Utd,0,0,0,0,533,0.0,0.0,0.0,0.00,0.00,0.00,525,489,0.0,False,,,0.0,529,0.0,0.0,1125,1155,14,1,367,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.0,Altay Bayindir
368,Carlos Henrique,Casimiro,MID,48,Man Utd,9,0,0,1,266,0.1,1.9,18.6,0.43,0.65,1.08,219,271,0.7,False,,,1.5,163,0.14,0.21,1125,1155,14,1,368,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.058,Carlos Henrique Casimiro
369,Diogo,Dalot Teixeira,DEF,51,Man Utd,35,0,1,4,31,1.0,6.9,24.9,0.02,0.83,0.85,78,39,5.0,False,,,5.0,104,0.0,0.12,1125,1155,14,1,369,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.417,Diogo Dalot Teixeira
370,Christian,Eriksen,MID,54,Man Utd,9,0,0,3,230,0.4,1.7,18.1,0.00,0.88,0.88,266,157,2.0,False,,,1.8,173,0.0,0.31,1125,1155,14,1,370,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.167,Christian Eriksen
371,Jonny,Evans,DEF,44,Man Utd,11,0,0,1,64,0.7,2.5,3.0,0.08,0.01,0.09,304,91,3.0,False,,,3.7,349,0.06,0.01,1125,1155,14,1,371,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.25,Jonny Evans
372,Alejandro,Garnacho,MID,63,Man Utd,20,1,1,2,127,0.4,3.2,31.4,2.38,0.38,2.76,160,143,2.3,False,Knee injury - 75% chance of playing,75.0,2.9,69,0.52,0.08,1125,1155,14,1,372,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.192,Alejandro Garnacho
373,Hannibal,Mejbri,MID,45,Man Utd,0,0,0,0,567,0.0,0.0,0.0,0.00,0.00,0.00,559,527,0.0,False,Permanent move to Burnley,0.0,0.0,563,0.0,0.0,1125,1155,14,1,373,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.0,Hannibal Mejbri
374,Tom,Heaton,GK,40,Man Utd,0,0,0,0,435,0.0,0.0,0.0,0.00,0.00,0.00,427,361,0.0,False,,,0.0,431,0.0,0.0,1125,1155,14,1,374,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.0,Tom Heaton
375,Rasmus,Højlund,FWD,69,Man Utd,4,0,0,1,292,0.2,0.6,0.6,0.00,0.02,0.02,664,221,1.3,False,,100.0,1.3,408,0.0,0.02,1125,1155,14,1,375,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,12.0,0.108,Rasmus Højlund
